AG再次零封WB,游戏,最后在榜时间：2024-04-19 23:59,主持人：王者荣耀李小白君,36,39,155107
广州市教育局回应体育中考遇暴雨,社会,最后在榜时间：2024-04-19 09:50,主持人：南方都市报,125,15,351895
文彬,明星,最后在榜时间：2024-04-19 09:49,131,1,326897,0
周杰伦演唱会隔空谢谢西湖大爷唱他的歌,社会,最后在榜时间：2024-04-19 09:47,主持人：钱江晚报,97,32,168285
过敏性鼻炎不止有氯雷他定,最后在榜时间：2024-04-19 09:46,59,14,408771,0,0
蒋勤勤报平安,明星,最后在榜时间：2024-04-19 09:44,主持人：娱乐课代表,118,7,469083
空腹快走真的好减肥,最后在榜时间：2024-04-19 09:44,59,38,153677,0,0
张艺兴全开麦,最后在榜时间：2024-04-19 09:42,96,20,228189,0,0
白鹿恭喜自己走进观众视野,综艺,最后在榜时间：2024-04-19 09:41,主持人：热剧观察,161,6,427090
狗 这是我亲大哥,最后在榜时间：2024-04-19 09:39,115,25,214143,0,0
越来越多人只舍得在吃上花钱,情感,最后在榜时间：2024-04-19 09:35,主持人：何以堪V,133,23,230834
张馨予谈减肥焦虑,明星-内地,最后在榜时间：2024-04-19 09:34,主持人：正牌娱乐,18,42,134460
宋雨琦金发红裙,明星,最后在榜时间：2024-04-19 09:32,主持人：音乐盒子_BoX,75,38,150976
专家鼓励买到下铺的年轻人跟老人换位,财经,最后在榜时间：2024-04-19 09:28,主持人：蓝鲸新闻,561,1,763281
汉字与美景适配度有多绝,社会,最后在榜时间：2024-04-19 09:25,主持人：人民日报,19,43,129159
张颜齐升级奶爸,综艺,最后在榜时间：2024-04-19 09:24,主持人：热剧指向标,15,36,175806
小猫 我的第一个人类,最后在榜时间：2024-04-19 09:22,87,38,127607,0,0
北京地铁5号线一列车故障,社会,最后在榜时间：2024-04-19 09:19,主持人：北京日报,48,2,930607
当你被体育生邀请回家看电影,最后在榜时间：2024-04-19 09:18,88,32,179015,0,0
养了九年的二哈突然攻击孩子,搞笑,最后在榜时间：2024-04-19 09:16,主持人：牵念,549,23,216759
你接受周末夫妻吗,情感,最后在榜时间：2024-04-19 09:09,主持人：伯文,542,24,192659
樊振东绝地反击,最后在榜时间：2024-04-19 09:08,58,25,199026,0,0
周杰伦杭州,明星,最后在榜时间：2024-04-19 09:05,62,22,220262,0
柯佳嬿让许光汉不要把话说死,明星,最后在榜时间：2024-04-19 09:02,主持人：新浪大文娱,133,12,299521
林志玲北影节热聊到哽咽,电影,最后在榜时间：2024-04-19 09:02,主持人：北京国际电影节,89,16,213192
LV大秀生图,明星,最后在榜时间：2024-04-19 08:58,主持人：剧综班主任,46,42,127219
谷雨过后再无寒,社会,最后在榜时间：2024-04-19 08:51,主持人：新华网,35,33,141571
有一个他更爱的人了,最后在榜时间：2024-04-19 08:48,32,40,133838,0,0
氯雷他定可能是疗效最差的药物,最后在榜时间：2024-04-19 08:47,386,1,604620,0,0
张颖颖将起诉张兰,明星,最后在榜时间：2024-04-19 08:44,主持人：芒果剧探,517,1,222014
台娱捧红许光汉 港娱能捧谁,最后在榜时间：2024-04-19 08:40,513,6,645313,0,0
雷军说小米不会造相机,社会,最后在榜时间：2024-04-19 08:38,主持人：西部决策,499,2,302656
雷军不知道张颂文提车了没,财经,最后在榜时间：2024-04-19 08:37,主持人：梨视频,509,1,299700
宋茜G社生图,明星-内地,最后在榜时间：2024-04-19 08:36,主持人：哇哦文艺,507,5,425874
女孩轻松拿捏男朋友和弟弟,最后在榜时间：2024-04-19 08:31,61,39,108441,0,0
每天坚持踮脚身体会发生什么变化,社会,最后在榜时间：2024-04-19 08:24,主持人：健康时报,472,24,142391
勒沃库森44场不败创纪录,体育,最后在榜时间：2024-04-19 08:20,主持人：咪咕体育,44,37,95599
刘昊然帅回来了,明星-内地,最后在榜时间：2024-04-19 08:12,485,1,215668,0
郑钦文无缘八强,最后在榜时间：2024-04-19 08:11,21,39,97920,0,0
雨生百谷且惜春光,社会,最后在榜时间：2024-04-19 08:11,主持人：新华网,60,10,365190
删公婆好友后发超长文怼了公公,情感,最后在榜时间：2024-04-19 08:09,主持人：赵子谦,482,22,150133
刘雨昕新歌Reality,明星,最后在榜时间：2024-04-19 08:09,主持人：星迅速达,23,38,109191
姑父强奸猥亵侄女7年被判13年,社会,最后在榜时间：2024-04-19 08:05,主持人：中国新闻周刊,478,21,220608
王楚钦vs雨果,体育,最后在榜时间：2024-04-19 08:03,主持人：新浪乒乓球,447,1,200638
亚特兰大0比1利物浦,最后在榜时间：2024-04-19 08:02,44,31,92209,0,0
下一个节气就到夏天了,社会,最后在榜时间：2024-04-19 08:01,主持人：人民日报,28,8,149772
4个习惯容易导致骨盆前倾,社会,最后在榜时间：2024-04-19 07:58,主持人：头条新闻,153,31,85860
周深受邀参加联合国第十五届中文日,最后在榜时间：2024-04-19 07:54,442,6,164573,0,0
约一半的肺癌患者确诊时有慢性咳嗽,健康,最后在榜时间：2024-04-19 07:53,主持人：新浪热点,280,27,78275
于正说祝绪丹事件是联手炒作,明星,最后在榜时间：2024-04-19 07:49,主持人：搜狐娱乐,461,4,174465
确认被爱后面相都变了,最后在榜时间：2024-04-19 07:48,461,22,218748,0,0
谷雨春天最后一个节气,社会,最后在榜时间：2024-04-19 07:47,主持人：大河财立方,12,44,70966
唐嫣新高定首穿,明星,最后在榜时间：2024-04-19 07:47,主持人：了不起的微光,184,18,74479
中国城市高铁第一隧道开始盾构掘进,社会,最后在榜时间：2024-04-19 07:46,主持人：蟹视频,235,10,200741
张天爱去了灵隐寺,明星,最后在榜时间：2024-04-19 07:45,主持人：正牌娱乐,314,33,79391
戚薇把泡泡袖拆了穿胳膊上,明星-内地,最后在榜时间：2024-04-19 07:44,主持人：酒酿熊子,433,8,215287
蔡依林说贵州没有不好吃的,音乐,最后在榜时间：2024-04-19 07:38,主持人：新浪音乐,448,2,573926
朱一龙 最年轻评委,最后在榜时间：2024-04-19 07:35,425,12,150084,0,0
过完谷雨夏天就近了,社会,最后在榜时间：2024-04-19 07:35,主持人：央视网,25,30,91396
沙溢瘦了20斤,其他,最后在榜时间：2024-04-19 07:34,429,2,133278,0
有性生活接种HPV疫苗仍旧有效,社会,最后在榜时间：2024-04-19 07:33,主持人：头条新闻,446,11,233881
如何早期发现隐匿性乳腺癌,社会,最后在榜时间：2024-04-19 07:32,主持人：新浪新闻,118,36,52616
关晓彤露腿好美,明星-内地,最后在榜时间：2024-04-19 07:31,主持人：中国网娱乐,187,12,235279
雨果淘汰,最后在榜时间：2024-04-19 07:24,436,14,255009,0,0
张远也要失联了,明星,最后在榜时间：2024-04-19 07:22,主持人：南往视频,315,11,325656
英超团灭,最后在榜时间：2024-04-19 07:17,207,8,79889,0,0
小狗忘了要对齐颗粒度,搞笑,最后在榜时间：2024-04-19 07:15,主持人：冷笑话精选,175,31,46777
郭艾伦为兄弟们加油,体育,最后在榜时间：2024-04-19 07:10,主持人：咪咕篮球,39,40,46039
于适评委身份亮相北影节红毯,电影-华语电影,最后在榜时间：2024-04-19 07:10,主持人：淘票票,94,20,46041
景海鹏获特级航天功勋奖章,社会,最后在榜时间：2024-04-19 07:10,主持人：央视新闻,26,40,49505
樊振东4比3林诗栋,体育,最后在榜时间：2024-04-19 07:09,主持人：新华社,419,14,200314
柯南小兰婚纱图,最后在榜时间：2024-04-19 07:07,413,8,267518,0,0
金牛座生日快乐,星座,最后在榜时间：2024-04-19 07:00,主持人：白桃星座,282,15,261405
火车下铺应该共享吗,社会,最后在榜时间：2024-04-19 06:44,主持人：新京报,128,30,28478
ttpd,最后在榜时间：2024-04-19 06:23,339,19,138799,0,0
成都的烧烤连卖相都在卷,搞笑,最后在榜时间：2024-04-19 06:07,主持人：一条有梗菌,55,42,17261
人生 易如反掌,最后在榜时间：2024-04-19 05:57,286,19,60945,0,0
春夏美甲,最后在榜时间：2024-04-19 05:53,52,37,16900,0,0
李宇春台风好飒,电影,最后在榜时间：2024-04-19 05:38,主持人：新浪娱乐,122,37,43054
燥候TTPD,明星,最后在榜时间：2024-04-19 05:09,主持人：善娱视频,118,34,33046
五金店店主荡自制秋千有多快乐,社会,最后在榜时间：2024-04-19 04:57,主持人：人民网,1,50,14505
电子宠物,时事,最后在榜时间：2024-04-19 04:43,主持人：爱国青年刘战神,231,6,106737
时代少年团演唱会座位图,明星-内地,最后在榜时间：2024-04-19 04:36,169,36,147486,0
七旬老人生前将心事写满院落,社会,最后在榜时间：2024-04-19 04:27,主持人：央视新闻,2,50,14720
周杰伦演唱会,明星,最后在榜时间：2024-04-19 04:26,主持人：周杰伦后援会官方微博,262,1,163752
迷你簸箕扫帚折纸教程,社会,最后在榜时间：2024-04-19 04:15,主持人：人民网,3,49,16429
黄牛卖十个勤天大米,综艺-内地综艺,最后在榜时间：2024-04-19 04:14,主持人：芒果青春娱乐,209,14,92044
来河南穿越千年,社会,最后在榜时间：2024-04-19 04:08,主持人：河南日报,26,10,41611
变形金刚起源首支预告,最后在榜时间：2024-04-19 04:06,72,44,44101,0,0
小伙用植物拼出各种动物栩栩如生,社会,最后在榜时间：2024-04-19 04:01,主持人：人民网,1,50,15379
川藏线上警察皲裂红肿的脸让人心疼,社会,最后在榜时间：2024-04-19 04:00,主持人：新华网,2,50,15475
大熊猫捅了笋窝了,社会,最后在榜时间：2024-04-19 03:58,主持人：农民频道,1,50,15742
奶奶弹奏凤凰琴思念去世60多年的爷爷,社会,最后在榜时间：2024-04-19 03:54,主持人：新华网,2,50,14546
莽小五的空中芭蕾我能循环看一天,社会,最后在榜时间：2024-04-19 03:51,主持人：新华网,11,14,30709
1岁幼童卡喉窒息护士120秒极速营救,社会,最后在榜时间：2024-04-19 03:50,主持人：大米Video,2,49,15497
轿车失控被公交司机15秒控制,社会,最后在榜时间：2024-04-19 03:47,主持人：中国之声,2,48,15818
患癌丈夫为阿尔兹海默症妻子写下道别信,社会,最后在榜时间：2024-04-19 03:46,主持人：安徽视讯,223,9,426257
青岛海警公园排练上春山,社会,最后在榜时间：2024-04-19 03:40,主持人：人民网,2,50,17342
一人一句为2024高考加油,社会,最后在榜时间：2024-04-19 03:40,主持人：新华社,2,48,17342
青环5是Kpop团建吧,综艺-内地综艺,最后在榜时间：2024-04-19 03:40,主持人：阅色官微,218,9,304033
00后已经开始研究三星堆了,社会,最后在榜时间：2024-04-19 03:39,主持人：四川观察,3,49,17517
边防警犬龙虎退役戴上大红花,社会,最后在榜时间：2024-04-19 03:38,主持人：中国长安网,2,49,17524
福宝迪拜式炫笋笋,社会,最后在榜时间：2024-04-19 03:36,主持人：中国新闻网,2,50,17666
春耕的表情,社会,最后在榜时间：2024-04-19 03:32,主持人：新华社,1,50,18252
樊振东让人看到了那颗最想赢的心,最后在榜时间：2024-04-19 03:31,198,9,128737,0,0
大学运动会马宝宝一个滑铲萌翻全场,社会,最后在榜时间：2024-04-19 03:28,主持人：人民网,2,50,18705
樊振东说美凌格永不言弃,体育,最后在榜时间：2024-04-19 03:26,主持人：咪咕体育,154,20,224505
00后飞行员驾歼16精准对接运油20,军事,最后在榜时间：2024-04-19 03:17,主持人：人民网,3,49,17908
这条视频安全感Max,社会,最后在榜时间：2024-04-19 03:08,主持人：人民网,1,50,18070
雷军称坦克700气势不输百万级SUV,汽车,最后在榜时间：2024-04-19 02:45,主持人：新浪汽车,142,29,134178
西安大学生爬山捡200多个塑料瓶,社会,最后在榜时间：2024-04-19 02:44,主持人：人民网,2,50,26850
张艺兴开始打歌了,明星-日韩,最后在榜时间：2024-04-19 02:28,主持人：爱豆上班啦,138,28,200606
儿子当兵回家探亲爸爸的反应亮了,社会,最后在榜时间：2024-04-19 02:11,主持人：新华网,1,50,35873
孙颖莎 将近40板的超强相持,最后在榜时间：2024-04-19 02:04,85,7,200714,0,0
吴磊关晓彤同框,明星,最后在榜时间：2024-04-19 01:45,主持人：善娱视频,103,27,202958
全力巩固和增强经济回升向好态势,社会,最后在榜时间：2024-04-19 01:24,主持人：人民日报评论,82,3,720694
RIIZE Shotaro 直拍,最后在榜时间：2024-04-19 01:14,25,36,82389,0,0
龙年纪念币,社会,最后在榜时间：2024-04-19 01:05,主持人：大象新闻,61,1,229013
昊磊,最后在榜时间：2024-04-19 00:35,29,18,140136,0,0
Amber断眉,明星-内地,最后在榜时间：2024-04-19 00:27,主持人：搜狐娱乐,1,5,96535
范丞丞 刚满18岁,最后在榜时间：2024-04-19 00:27,20,5,121769,0,0
教你用牙线制作爱神之箭,搞笑,最后在榜时间：2024-04-19 00:23,主持人：五行属二,21,46,128752
侯佩岑不老女神,明星,最后在榜时间：2024-04-19 00:14,主持人：娱乐小圈,12,27,177922
百分百出片妆容,最后在榜时间：2024-04-19 00:13,11,38,153787,0,0
王楚钦4比2雨果,体育,最后在榜时间：2024-04-19 00:10,主持人：新华社,8,20,200608
承欢记,电视剧,最后在榜时间：2024-04-19 00:07,主持人：电视剧承欢记,5,4,128765
理想L6售价24.98万起,社会,最后在榜时间：2024-04-19 00:00,主持人：凤凰网汽车,1,11,125337
奶奶弹奏凤凰琴思念去世60多年的爷爷,社会,最后在榜时间：2024-04-19 03:54,主持人：新华网,2,50,14546
莽小五的空中芭蕾我能循环看一天,社会,最后在榜时间：2024-04-19 03:51,主持人：新华网,11,14,30709
1岁幼童卡喉窒息护士120秒极速营救,社会,最后在榜时间：2024-04-19 03:50,主持人：大米Video,2,49,15497
轿车失控被公交司机15秒控制,社会,最后在榜时间：2024-04-19 03:47,主持人：中国之声,2,48,15818
患癌丈夫为阿尔兹海默症妻子写下道别信,社会,最后在榜时间：2024-04-19 03:46,主持人：安徽视讯,223,9,426257
青岛海警公园排练上春山,社会,最后在榜时间：2024-04-19 03:40,主持人：人民网,2,50,17342
一人一句为2024高考加油,社会,最后在榜时间：2024-04-19 03:40,主持人：新华社,2,48,17342
青环5是Kpop团建吧,综艺-内地综艺,最后在榜时间：2024-04-19 03:40,主持人：阅色官微,218,9,304033
00后已经开始研究三星堆了,社会,最后在榜时间：2024-04-19 03:39,主持人：四川观察,3,49,17517
边防警犬龙虎退役戴上大红花,社会,最后在榜时间：2024-04-19 03:38,主持人：中国长安网,2,49,17524
福宝迪拜式炫笋笋,社会,最后在榜时间：2024-04-19 03:36,主持人：中国新闻网,2,50,17666
春耕的表情,社会,最后在榜时间：2024-04-19 03:32,主持人：新华社,1,50,18252
樊振东让人看到了那颗最想赢的心,最后在榜时间：2024-04-19 03:31,198,9,128737,0,0
大学运动会马宝宝一个滑铲萌翻全场,社会,最后在榜时间：2024-04-19 03:28,主持人：人民网,2,50,18705
樊振东说美凌格永不言弃,体育,最后在榜时间：2024-04-19 03:26,主持人：咪咕体育,154,20,224505
00后飞行员驾歼16精准对接运油20,军事,最后在榜时间：2024-04-19 03:17,主持人：人民网,3,49,17908
这条视频安全感Max,社会,最后在榜时间：2024-04-19 03:08,主持人：人民网,1,50,18070
雷军称坦克700气势不输百万级SUV,汽车,最后在榜时间：2024-04-19 02:45,主持人：新浪汽车,142,29,134178
西安大学生爬山捡200多个塑料瓶,社会,最后在榜时间：2024-04-19 02:44,主持人：人民网,2,50,26850
张艺兴开始打歌了,明星-日韩,最后在榜时间：2024-04-19 02:28,主持人：爱豆上班啦,138,28,200606
儿子当兵回家探亲爸爸的反应亮了,社会,最后在榜时间：2024-04-19 02:11,主持人：新华网,1,50,35873
孙颖莎 将近40板的超强相持,最后在榜时间：2024-04-19 02:04,85,7,200714,0,0
吴磊关晓彤同框,明星,最后在榜时间：2024-04-19 01:45,主持人：善娱视频,103,27,202958
全力巩固和增强经济回升向好态势,社会,最后在榜时间：2024-04-19 01:24,主持人：人民日报评论,82,3,720694
RIIZE Shotaro 直拍,最后在榜时间：2024-04-19 01:14,25,36,82389,0,0
龙年纪念币,社会,最后在榜时间：2024-04-19 01:05,主持人：大象新闻,61,1,229013
昊磊,最后在榜时间：2024-04-19 00:35,29,18,140136,0,0
Amber断眉,明星-内地,最后在榜时间：2024-04-19 00:27,主持人：搜狐娱乐,1,5,96535
范丞丞 刚满18岁,最后在榜时间：2024-04-19 00:27,20,5,121769,0,0
教你用牙线制作爱神之箭,搞笑,最后在榜时间：2024-04-19 00:23,主持人：五行属二,21,46,128752
侯佩岑不老女神,明星,最后在榜时间：2024-04-19 00:14,主持人：娱乐小圈,12,27,177922
百分百出片妆容,最后在榜时间：2024-04-19 00:13,11,38,153787,0,0
王楚钦4比2雨果,体育,最后在榜时间：2024-04-19 00:10,主持人：新华社,8,20,200608
承欢记,电视剧,最后在榜时间：2024-04-19 00:07,主持人：电视剧承欢记,5,4,128765
理想L6售价24.98万起,社会,最后在榜时间：2024-04-19 00:00,主持人：凤凰网汽车,1,11,125337
奶奶弹奏凤凰琴思念去世60多年的爷爷,社会,最后在榜时间：2024-04-19 03:54,主持人：新华网,2,50,14546
莽小五的空中芭蕾我能循环看一天,社会,最后在榜时间：2024-04-19 03:51,主持人：新华网,11,14,30709
1岁幼童卡喉窒息护士120秒极速营救,社会,最后在榜时间：2024-04-19 03:50,主持人：大米Video,2,49,15497
轿车失控被公交司机15秒控制,社会,最后在榜时间：2024-04-19 03:47,主持人：中国之声,2,48,15818
患癌丈夫为阿尔兹海默症妻子写下道别信,社会,最后在榜时间：2024-04-19 03:46,主持人：安徽视讯,223,9,426257
青岛海警公园排练上春山,社会,最后在榜时间：2024-04-19 03:40,主持人：人民网,2,50,17342
一人一句为2024高考加油,社会,最后在榜时间：2024-04-19 03:40,主持人：新华社,2,48,17342
青环5是Kpop团建吧,综艺-内地综艺,最后在榜时间：2024-04-19 03:40,主持人：阅色官微,218,9,304033
00后已经开始研究三星堆了,社会,最后在榜时间：2024-04-19 03:39,主持人：四川观察,3,49,17517
边防警犬龙虎退役戴上大红花,社会,最后在榜时间：2024-04-19 03:38,主持人：中国长安网,2,49,17524
福宝迪拜式炫笋笋,社会,最后在榜时间：2024-04-19 03:36,主持人：中国新闻网,2,50,17666
春耕的表情,社会,最后在榜时间：2024-04-19 03:32,主持人：新华社,1,50,18252
樊振东让人看到了那颗最想赢的心,最后在榜时间：2024-04-19 03:31,198,9,128737,0,0
大学运动会马宝宝一个滑铲萌翻全场,社会,最后在榜时间：2024-04-19 03:28,主持人：人民网,2,50,18705
樊振东说美凌格永不言弃,体育,最后在榜时间：2024-04-19 03:26,主持人：咪咕体育,154,20,224505
00后飞行员驾歼16精准对接运油20,军事,最后在榜时间：2024-04-19 03:17,主持人：人民网,3,49,17908
这条视频安全感Max,社会,最后在榜时间：2024-04-19 03:08,主持人：人民网,1,50,18070
雷军称坦克700气势不输百万级SUV,汽车,最后在榜时间：2024-04-19 02:45,主持人：新浪汽车,142,29,134178
西安大学生爬山捡200多个塑料瓶,社会,最后在榜时间：2024-04-19 02:44,主持人：人民网,2,50,26850
张艺兴开始打歌了,明星-日韩,最后在榜时间：2024-04-19 02:28,主持人：爱豆上班啦,138,28,200606
儿子当兵回家探亲爸爸的反应亮了,社会,最后在榜时间：2024-04-19 02:11,主持人：新华网,1,50,35873
孙颖莎 将近40板的超强相持,最后在榜时间：2024-04-19 02:04,85,7,200714,0,0
吴磊关晓彤同框,明星,最后在榜时间：2024-04-19 01:45,主持人：善娱视频,103,27,202958
全力巩固和增强经济回升向好态势,社会,最后在榜时间：2024-04-19 01:24,主持人：人民日报评论,82,3,720694
RIIZE Shotaro 直拍,最后在榜时间：2024-04-19 01:14,25,36,82389,0,0
龙年纪念币,社会,最后在榜时间：2024-04-19 01:05,主持人：大象新闻,61,1,229013
昊磊,最后在榜时间：2024-04-19 00:35,29,18,140136,0,0
Amber断眉,明星-内地,最后在榜时间：2024-04-19 00:27,主持人：搜狐娱乐,1,5,96535
范丞丞 刚满18岁,最后在榜时间：2024-04-19 00:27,20,5,121769,0,0
教你用牙线制作爱神之箭,搞笑,最后在榜时间：2024-04-19 00:23,主持人：五行属二,21,46,128752
侯佩岑不老女神,明星,最后在榜时间：2024-04-19 00:14,主持人：娱乐小圈,12,27,177922
百分百出片妆容,最后在榜时间：2024-04-19 00:13,11,38,153787,0,0
王楚钦4比2雨果,体育,最后在榜时间：2024-04-19 00:10,主持人：新华社,8,20,200608
承欢记,电视剧,最后在榜时间：2024-04-19 00:07,主持人：电视剧承欢记,5,4,128765
理想L6售价24.98万起,社会,最后在榜时间：2024-04-19 00:00,主持人：凤凰网汽车,1,11,125337
